acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.991,['The Caresser'],0.574,189571,0.372,0,41ot3rSkTwJ7tLBut2jmH5,0.000129,4,0.877,-9.888,0,Edward the VIII,1,1930-01-01,0.0592,88.836,0.874,1930
0.991,['Soula Karagiorgi'],0.358,182733,0.35,0,41uoJrpHQhmOAkcXtKsAk3,0.0387,2,0.348,-13.585,1,Skliri Kardia,0,1930-01-01,0.0392,113.337,0.305,1930
0.779,['The Merlons'],0.427,128707,0.531,0,41wmjlc9ChMBHZ8fB0btdM,0.978,0,0.145,-16.675,1,Loda,0,1930,0.0325,110.993,0.353,1930
0.994,"['Francisco Canaro', 'Charlo', 'Angel Ramos']",0.6,202000,0.174,0,4285vY2v7Z1Kyh3Gi3sDrz,0.805,4,0.173,-9.047,1,Clavel del Aire - Remasterizado,0,1930-11-13,0.0449,118.107,0.594,1930
0.977,['Κώστας Δούσιας'],0.611,240160,0.38,0,428NvDHsWDUzEBUjvmfCFW,0.000192,10,0.117,-16.791,1,Το καλογεράκι,0,1930-01-01,0.0586,147.909,0.654,1930
0.996,['Miltiadis Kazis'],0.401,253121,0.354,0,42Ij0aAdwHtw9bOykDyGie,0.0123,2,0.248,-8.238,1,Kanella kanellitsa mou,0,1930-01-01,0.0387,113.026,0.797,1930
0.984,['Carlos Gardel'],0.711,165200,0.256,0,42N8vjI5pRxgsgkuKm9VfA,0.00756,11,0.084,-11.731,1,Que se vaya,2,1930-08-18,0.0789,114.151,0.603,1930
0.983,['Raquel Meller'],0.728,157246,0.159,0,42VPZtXihKkHwDx7AyvsFg,0.000423,2,0.115,-10.325,1,Ay! Cipriano,1,1930-01-01,0.475,122.18,0.65,1930
0.995,"[""Sam Manning's and His Cole Jazz Orchestra""]",0.664,173333,0.283,0,42WDMm9hX0xCFkkKpt6NOY,0.874,8,0.109,-18.301,0,Bungo,0,1930-01-01,0.0807,99.506,0.688,1930
0.821,['The Four Deuces'],0.627,132400,0.795,0,42r18phTFwegQjdbeDnFyN,0,7,0.105,-0.395,1,Fore Day in the Morning,0,1930-01-01,0.136,100.715,0.975,1930
0.941,"['Banda del Regimiento Pérez 3 de Infantería', 'Adrián Patiño']",0.629,184086,0.714,0,42wQ4jDtm0xxBUJDJnJpRr,0.97,7,0.284,-9.104,1,Como El Rocha,0,1930-01-01,0.0361,126.95,0.965,1930
0.00142,['Shiny Gnomes'],0.45,224360,0.873,0,4306jl5QnfahO7GXeLUAq0,0.000147,7,0.323,-6.885,1,The Nest,0,1930,0.0507,132.04,0.505,1930
0.944,"['Petros Epitropakis', 'Elvira Nte Ntalgko']",0.433,187294,0.458,0,432t2QZQYpOJdEHmb60JAp,0.00186,5,0.0641,-10.689,1,Mparmpa Giannis Kanatas,0,1930-01-01,0.0585,65.672,0.716,1930
0.971,['Carlos Gardel'],0.72,140573,0.236,0,43NCVFtFp0pBCEGdmJI5GQ,0.00119,2,0.0376,-14.263,0,Esclavas blancas,1,1930-08-18,0.121,128.107,0.69,1930
0.993,['Paradosiako'],0.308,208704,0.317,0,43QD71OfHYeV0gc3jgvWYm,0.934,2,0.109,-12.646,0,Argitiko,0,1930-01-01,0.0451,87.108,0.915,1930
0.992,"['Francisco Canaro', 'Charlo']",0.373,204000,0.239,0,43aHhXYKEQ6iitIbfFdUWI,0.848,4,0.179,-9.449,1,Nunca Jamás - Remasterizado,0,1930-11-13,0.079,83.856,0.589,1930
0.936,['Ioannis Panagiotopoulos'],0.594,192347,0.54,0,43tahNxwxcaWRBEFFtg6e1,0.879,8,0.242,-10.699,0,To Tragoudi Tou Kolokotroni,0,1930-01-01,0.0507,108.376,0.772,1930
0.982,['Los Peregrinos'],0.453,175882,0.446,0,448LaLI9LO7OdbOp9gz65L,0.0467,0,0.463,-9.89,0,Cholita Paceña (Cueca),0,1930-01-01,0.036,118.377,0.64,1930
0.994,['Giorgos Papasideris'],0.429,182733,0.214,0,448LdSPFzZA69X6kbW1ZBa,0.941,3,0.111,-14.994,0,Me Doxa Na Girisis,0,1930-01-01,0.0626,77.289,0.716,1930
0.994,['D.roitman'],0.327,257493,0.114,0,44FzNHdYMyEZ5Fpvz1Qv9U,0.556,7,0.13,-19.691,0,Oshamnu mikolom,0,1930,0.0534,66.043,0.184,1930
0.991,['Carlos Galhardo'],0.712,197092,0.623,0,44NkmEmGvCudWCfqWklKIq,0.566,4,0.303,-9.828,1,O Palhaço o Que É?,7,1930-06-14,0.04,134.58,0.926,1930
0.993,['Smt. Angurbala Devi'],0.433,193280,0.148,0,44d2dTOy7Pz3q7n85JpaBx,0.898,3,0.0967,-16.861,0,Kapat Shyam E Ki Chhalona,0,1930-12-01,0.0588,127.361,0.313,1930
0.943,['Roza Eskenazi'],0.354,203600,0.387,0,44i8kWhXwKOcxXWNkW1IIc,0.00817,1,0.0674,-9.324,1,Alaniara,0,1930-01-01,0.0293,99.883,0.442,1930
0.996,['Marika Papaggika'],0.478,247360,0.404,0,44nod4F5OuloAdZrE627PF,0.76,2,0.114,-9.466,1,Mes tou Siggrou th filaki,0,1930-01-01,0.0401,117.94,0.696,1930
0.979,['Francisco Canaro'],0.696,170507,0.325,0,45gT0SuDZIPG99CysAoBNK,0.664,1,0.432,-8.604,1,Ya Va Para Un Mes - Instrumental (Remasterizado),0,1930-12-03,0.135,115.337,0.856,1930
0.993,['Pirros Xronidis'],0.423,192587,0.409,0,45i0kvbyPfVaST8OX5VyXb,3.07E-06,0,0.342,-11.573,0,Ki An Metaniosoume,0,1930-01-01,0.0364,100.719,0.617,1930
0.993,['Ignacio Corsini'],0.635,177787,0.143,0,45qV959UBzPnWuRJQM2LEv,0.504,3,0.119,-20.475,0,El Regreso - Remasterizado,0,1930-06-21,0.097,103.767,0.54,1930
0.995,"['Francisco Canaro', 'Charlo']",0.585,191000,0.199,0,4668mfHlOUN0MQc3gGMqbX,0.6,6,0.12,-11.035,1,Pantaleón - Remasterizado,0,1930-11-16,0.127,210.173,0.926,1930
0.995,['Dimitris Arapakis'],0.37,181693,0.287,0,467wQe7ACYneXJ882MfVXH,0.448,2,0.122,-12.17,1,Evga Gkolfo Sto Vouno,0,1930-01-01,0.0514,110.882,0.327,1930
0.994,['Giorgos Papasideris'],0.367,175493,0.262,0,46WBp2UIhe9rOaUL5qy6xF,0.939,10,0.124,-13.883,0,Kato Ston Kampo Sto Plati,0,1930-01-01,0.054,74.284,0.842,1930
0.996,['Giorgos Papasideris'],0.389,175827,0.409,0,46kISPbFGH6uelVB2hNUaa,0.808,8,0.173,-9.333,0,Pera Sto Pera Mahala,0,1930-01-01,0.0507,88.788,0.796,1930
0.977,['Ignacio Corsini'],0.66,138347,0.215,0,47PSm96pHcTUuV1fLBtZ0q,5.69E-06,5,0.782,-17.501,1,Siete Lágrimas - Remasterizado,0,1930-06-21,0.0938,107.809,0.561,1930
0.983,"['Gene Sedric', 'Al Casey']",0.564,166893,0.191,0,47Yn2O8dgxSzyWDrq4n7Nx,0.802,8,0.168,-11.108,1,Wail Of The Scromph,2,1930,0.0319,86.405,0.388,1930
0.962,['Francisco Canaro'],0.766,171000,0.252,0,48EGcTrfJ9GORtz3KebYOm,0,10,0.337,-8.795,0,Bajo Cuerda - Instrumental (Remasterizado),0,1930-12-03,0.0556,113.661,0.881,1930
0.994,['Kostas Tsanakos'],0.475,30000,0.277,0,48gD3QaOgrZvyr3vhMuG1R,0.000742,11,0.299,-10.802,0,To koritsi sou kira mou,0,1930-01-01,0.0465,93.681,0.968,1930
0.988,"['Francisco Canaro', 'Charlo']",0.631,179493,0.254,0,48scMLeZSqaJoTStmQIlHI,0.527,1,0.106,-8.206,1,Mejicana Ven - Remasterizado,0,1930-11-20,0.0604,99.762,0.713,1930
0.905,"['Sy Oliver', 'Attila the Hun', 'Jimmie Lunceford & His Orchestra']",0.8,176120,0.166,0,493O6Uf84IQH4SH4Scumay,0.128,5,0.0883,-14.921,0,Hittin' the Bottle,1,1930-01-01,0.0779,104.06,0.617,1930
0.991,['Patrício Teixeira'],0.534,196043,0.199,0,49OPPHZzx3svtdYt4ffCQV,0.0902,3,0.11,-15.419,1,Gavião Calçudo,0,1930-06-20,0.0685,100.386,0.578,1930
0.8,['Robert Francis'],0.51,150777,0.27,0,49UWs2R4eF9Ww2TwecHE2K,0.000489,7,0.122,-12.788,1,Look for the Silver Lining,0,1930,0.0956,174.472,0.418,1930
0.904,"['Giorgos Papasideris', 'Klarino Har. Margels']",0.502,192067,0.494,0,49gHX66DkP4yrMT6hng6UO,0.933,9,0.0844,-7.685,0,Gia Sou Kaimeni Leventia,0,1930-01-01,0.0388,112.033,0.931,1930
0.995,['ANTONIS NTALGKAS'],0.434,196693,0.306,0,4A807nqcpcHJVxVMNmxllY,0.901,10,0.12,-11.895,0,Salam Sala,0,1930-01-01,0.0555,124.672,0.314,1930
0.993,['Kostas Roukounas'],0.361,193653,0.365,0,4AVjTCJVohNzt2I4Tbx1m8,0.81,5,0.238,-12.329,1,Neva Rast Manes,0,1930-01-01,0.0506,101.89,0.546,1930
0.985,"['Francisco Canaro', 'Ernesto Fama']",0.676,197507,0.312,0,4BI6u0ALUUmIa3WHyMMpnl,0.133,4,0.113,-6.49,1,Las Obreritas Chilenas - Remasterizado,0,1930-12-05,0.109,177.429,0.876,1930
0.992,"['Francisco Canaro', 'Charlo']",0.701,179507,0.266,0,4BwqVJLcYAuTrepQyyLjml,0.415,3,0.24,-14.107,1,La Traicionera - Remasterizado,0,1930-11-12,0.152,114.907,0.937,1930
0.94,['Jack Payne'],0.569,170867,0.117,0,4C8Zw7r2LvN4SnBDtIu7qc,0.00874,0,0.151,-22.011,1,Fancy You Falling for Me!,0,1930,0.0383,114.602,0.637,1930
0.994,"['Francisco Canaro', 'Charlo']",0.669,189493,0.458,0,4Ccl9Q8YI8h7JOvSzoH5Ca,0.682,11,0.136,-7.391,1,La Comadreja - Remasterizado,0,1930-12-05,0.321,154.61,0.984,1930
0.994,['Hrisoula Stini'],0.493,200760,0.264,0,4CizuT4ZZCClJisvxsVWf0,5.09E-06,7,0.176,-12.082,1,Kathe Vradaki Stis Ohto,0,1930-01-01,0.0513,79.949,0.695,1930
0.966,['Lord Kitchener'],0.817,179080,0.559,0,4CjFhaey3Jr4z4uoIrms4H,0.0248,8,0.0974,-1.991,1,Muriel and the Bug,1,1930-01-01,0.141,140.984,0.908,1930
0.445,"['Shorty Bralik', 'ParkPlace Swagg']",0.613,206785,0.55,1,4CnpHG2qWJJu5gwWbo1OCX,0,4,0.107,-12.05,0,No Lack'n,0,1930-05-29,0.404,116.576,0.352,1930
0.982,"['Manuel Ponce', 'Andrés Segovia']",0.385,165960,0.108,0,4DIRWsTjTb728nKD6oBRY4,0.845,9,0.141,-28.06,0,Suite in A major: Allemande,2,1930-01-01,0.0499,110.895,0.738,1930
0.993,['Fragiskos Dimitriou'],0.293,223787,0.211,0,4DSIEavoLru6Dn5OKrP1Uw,0.865,1,0.112,-11.083,0,Ntoulas,0,1930-01-01,0.0391,89.13,0.56,1930
0.968,['Francisco Canaro'],0.722,177000,0.297,0,4DcAyA58a9WBd1BWHk8jNB,0.343,10,0.224,-6.402,0,El Castigo - Instrumental (Remasterizado),0,1930-11-16,0.0483,111.254,0.925,1930
0.986,"['Giorgos Mpekas', 'Polixeni LItou']",0.548,194880,0.289,0,4DlATZ1MIXLxb1WbA6utuO,0.367,4,0.102,-8.432,0,Vasilikos Tha Gino,0,1930-01-01,0.0411,122.284,0.757,1930
0.989,['Dimitris Filipopoulos'],0.315,201613,0.55,0,4E5i6hk6cipCOFHBUN4AP3,0.027,4,0.326,-6.997,0,Mesanuxta,0,1930-01-01,0.0386,103.721,0.339,1930
0.953,['Carlos Gardel'],0.705,160307,0.199,0,4EMYJgIiQJdxnKzc6ze1uJ,1.59E-05,8,0.128,-11.973,1,Por seguidora y por fiel,2,1930-08-18,0.148,134.81,0.846,1930
0.979,['Ignacio Corsini'],0.552,135987,0.321,0,4EMxostYJMzLf9OemonETB,0.747,7,0.118,-19.321,1,Una Milonga de Amor - Remasterizado,0,1930-06-21,0.0574,134.681,0.724,1930
0.974,"['Francisco Canaro', 'Luis Díaz']",0.529,163000,0.326,0,4Ebejo6qrwwmYaYtO6JhP8,0,1,0.122,-9.604,0,Rosa Blanca - Remasterizado,0,1930-12-03,0.0771,171.431,0.934,1930
0.915,['Paradosiako Har. Margelis'],0.469,182571,0.569,0,4EeCXn6kMhuGDCvhW1Nj5G,0.381,8,0.116,-11.84,0,Karakaxa,0,1930-01-01,0.0778,139.069,0.767,1930
0.989,['Ignacio Corsini'],0.742,149640,0.181,0,4EtakFon0YpeclknJpuDNp,0.0123,3,0.162,-18.367,0,Lo Han Visto Con Otra - Remasterizado,0,1930-06-21,0.104,125.773,0.689,1930
0.995,['Raquel Meller'],0.534,155246,0.232,0,4Fy0LR2VsxaI0ZvtUAXLrY,0.000491,4,0.235,-10.537,0,El Peligro de las Rosas,0,1930-01-01,0.081,73.425,0.409,1930
0.995,"['Renos Talmas', 'Panos Visvardis']",0.345,197680,0.395,0,4GcaZeQH8XpwlXTVdf8T3y,0.192,9,0.342,-11.025,1,Tosoi Sou Eipan S'agapo,0,1930-01-01,0.0353,126.39,0.653,1930
0.984,"[""Scarlet D'Carpio""]",0.4,142443,0.19,0,4Gcc2YB0AAlzPLQhosdyAw,0.9,0,0.182,-12.062,1,Chililin Uth'aja,0,1930,0.0492,81.29,0.402,1930
0.983,"['Dimitris Gkogkos', 'Manolis Xiotis']",0.567,194227,0.547,0,4HlNijxuoeNkexYmTPOIhh,0.921,7,0.113,-12.907,1,To perasma,0,1930-01-01,0.0433,107.782,0.929,1930
0.991,['Dimitris Filipopoulos'],0.274,202760,0.505,0,4Hxm08tWVyqpFzHlFl55XV,6.11E-05,4,0.29,-8.284,1,Rezenta,0,1930-01-01,0.0348,109.34,0.617,1930
0.965,['Giorgos Papasideris'],0.436,202213,0.452,0,4IJWk7RaZahEF1bpsF6lWe,0.43,8,0.44,-8.72,1,Vohaitissa,0,1930-01-01,0.104,70.808,0.504,1930
0.97,['Lord Kitchener'],0.683,182413,0.578,0,4INNcmdasqo8mDTcm2sPf7,6.25E-05,0,0.227,-0.934,1,Wife and Mother,0,1930-01-01,0.112,140.157,0.881,1930
0.68,"['Oρχήστρα Β.Reibold', 'Τέτος Δημητριάδης']",0.571,172347,0.543,0,4IR8qww21dJImL5VmpBMPJ,2.61E-06,7,0.477,-9.035,0,Σόνια,0,1930-01-01,0.0868,101.903,0.734,1930
0.996,['Sotiris Stasinopoulos'],0.361,257280,0.281,0,4J8bnVjrlrv1TaNnni6B9l,0.918,6,0.319,-14.203,1,Anevika Ston Elimpo,0,1930-01-01,0.0577,67.137,0.597,1930
0.987,['Αντώνης Διαμαντίδης'],0.379,190560,0.315,0,4JjGOgKuFitoGVNXkgLDQK,0.00305,2,0.369,-9.775,1,Δέσπω Καλαματιανή,0,1930-01-01,0.0525,97.433,0.551,1930
0.995,['Kostas Nouros'],0.469,181493,0.175,0,4JrSTmT784lDkSpsDjLeDX,0.972,1,0.105,-16.876,0,Stin Athina,0,1930-01-01,0.0685,78.456,0.318,1930
0.988,['Rita Ampatzi'],0.494,188200,0.247,0,4K4Wdz01nYqAOOGiZs1WXL,0.511,1,0.151,-12.34,0,Stis Aretousas ti spilia,0,1930-01-01,0.0441,113.799,0.563,1930
0.995,['Raquel Meller'],0.617,164800,0.166,0,4K5fBR4Fr26EBZZlSThn1J,0.589,2,0.107,-13.419,0,Valencia (La Bien Amada),0,1930-01-01,0.326,129.003,0.616,1930
0.991,"['Danai Stratigopoulou', 'Panos Visvardis']",0.392,182173,0.316,0,4K9P9H5l0xJbUV89GKtKPc,0.00161,2,0.378,-9.65,1,Dio Maura Matia,0,1930-01-01,0.0388,112.605,0.455,1930
0.986,['Γιώργος Κατσαρός'],0.513,174667,0.278,0,4KONpyi8cgWspQrWuW2f0k,0,2,0.666,-10.1,1,Μου έδωσες την καρδούλα σου,0,1930-01-01,0.0566,111.084,0.631,1930
0.993,"['Giota Lidia', 'Prodromos Tsaousakis']",0.613,204840,0.311,0,4KTaMgC3vIdYo4K4CU85Cm,0.15,4,0.134,-11.212,0,Ο μετανάστης,0,1930-01-01,0.0451,119.633,0.961,1930
0.995,['Sofia Iatridou'],0.396,221587,0.535,0,4KVzyRdy2VyMDzDs2eEART,0.484,0,0.396,-6.069,1,Glukeia Retzina,0,1930-01-01,0.0501,137.832,0.54,1930
0.988,['Roza Eskenazi'],0.475,201173,0.445,0,4KZAdHeZ2uqhrzFIQW9IE2,0.0191,6,0.366,-11.115,1,To Marikaki,0,1930-01-01,0.042,80.644,0.796,1930
0.981,"['Federico Moreno Torroba', 'Vicente Gomez', 'Guillermo Gomez']",0.533,159896,0.205,0,4KgutHaYymtSF07o1ezYkf,0.943,3,0.107,-18.888,0,Fandanguillo,0,1930-01-01,0.0676,114.557,0.712,1930
0.984,"['Francisco Canaro', 'Charlo']",0.852,181987,0.375,0,4KnjJgdiSy5k7aapXGJyov,0.1,2,0.246,-6.287,1,El Pingo de Pascual - Remasterizado,0,1930-12-05,0.135,117.141,0.891,1930
0.989,"['Francisco Canaro', 'Charlo']",0.439,192000,0.0716,0,4KuFgXbahxEILwg8qu1kKG,1.44E-05,7,0.122,-19.899,1,Que Bello Es Soñar - Remasterizado,0,1930-11-12,0.0753,77.081,0.23,1930
0.994,['D.roitman'],0.27,255040,0.146,0,4KzEt55q1rOlGDiISqYART,0.000117,3,0.121,-16.569,1,Schochney botey chomer,0,1930,0.0647,74.37,0.255,1930
0.747,"['Sinclair Lewis', 'Frank Arnold']",0.632,320145,0.197,0,4gZXSffISQgwcUg3FfU6Be,0,4,0.186,-16.435,0,"Das ist bei uns nicht möglich, Kapitel 137",0,1935,0.962,165.754,0.37,1935
0.923,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.499,149000,0.0405,0,4gi71RnhXrk6dPfh8w9orj,0.00121,5,0.578,-16.296,1,"Haydn: String Quartet No. 5 in F Major, Op. 3 No. 5, Hob. III, 17: III. Menuetto (Attrib. Hoffstetter)",0,1935,0.0457,137.713,0.839,1935
0.565,"['Sinclair Lewis', 'Frank Arnold']",0.722,273072,0.252,0,4h8gqHQ6pdgXWqElxBSGeo,0,5,0.169,-14.629,0,"Das ist bei uns nicht möglich, Kapitel 5",0,1935,0.938,126.048,0.456,1935
0.701,"['Sinclair Lewis', 'Frank Arnold']",0.709,220488,0.169,0,4hVWHAQki1TUhgQv0hN6tl,0,4,0.352,-20.818,1,"Das ist bei uns nicht möglich, Kapitel 31",0,1935,0.95,128.769,0.449,1935
0.492,['Эрнест Хемингуэй'],0.626,109512,0.225,1,4hmVv3I9OPCbI5FbRa5lUI,0,7,0.164,-16.619,1,Часть 58.3 & Часть 59.1 - Зеленые холмы Африки,0,1935,0.949,174.223,0.534,1935
0.979,['Nikos Karakostas'],0.595,192613,0.587,0,4i7Wfj5kX5aUAB5WCS8lZn,0.908,0,0.274,-5.927,1,Agginara,0,1935-01-01,0.0405,108.834,0.949,1935
0.952,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.383,268947,0.0859,0,4i89yRwIF9fyhCa0xhsx1q,0.00759,0,0.0963,-17.174,0,"Haydn: String Quartet No. 62 in C Major, Op. 76 No. 3, Hob. III, 77, ""Emperor"": IV. Finale (Presto)",0,1935,0.0402,87.764,0.399,1935
0.991,"['Margarita Cueto', 'Jorge Añez']",0.751,210991,0.134,0,4iCz3Nr7IryTuxf2PNhcXd,0.00737,5,0.13,-13.177,1,Los Promeseritos,0,1935-01-01,0.446,81.293,0.459,1935
0.974,['Cristian Vasile'],0.34,180088,0.515,0,4jCr1iWP2I9WfywJ2Zx4qR,5.39E-05,2,0.548,-9.463,0,"Cărărue, du-mă iar",0,1935-01-01,0.0539,137.841,0.45,1935
0.965,['Viorel Demetriad'],0.609,156970,0.356,0,4jFnAPWgw8XgDBdrspTKu8,0.427,10,0.217,-13.484,1,Nu te am decât pe tine,0,1935-01-01,0.0637,81.878,0.825,1935
0.712,"['Sinclair Lewis', 'Frank Arnold']",0.67,326832,0.15,0,4jJ1Xp7ccRdH2U3TcylvFI,1.02E-06,5,0.123,-19.516,0,"Das ist bei uns nicht möglich, Kapitel 193",0,1935,0.958,147.377,0.474,1935
0.973,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.546,192667,0.058,0,4k50qy50MOtBgkOBOjyfx8,0.625,7,0.288,-16.558,1,"Haydn: String Quartet No. 59 in G Minor, Op. 74 No. 3, Hob. III, 74, ""The Horseman"": III. Menuetto (Allegretto)",0,1935,0.0476,149.401,0.69,1935
0.909,"['Ruggero Leoncavallo', 'Karl Böhm', 'Staatskapelle Dresden']",0.211,213800,0.178,0,4k8gfZc9CfCiUQ7OQ9Q4bZ,0.917,4,0.0861,-16.841,1,"Leoncavallo: Pagliacci, Act 1: Intermezzo",0,1935,0.0415,74.311,0.0359,1935
0.971,['Petre Alexandru'],0.357,157962,0.432,0,4kHaq05yyafCSVhTjp18m0,3.35E-06,8,0.265,-10.943,1,Laie chiorul,0,1935-01-01,0.13,64.378,0.62,1935
0.918,"['Johannes Brahms', 'Karl Böhm', 'Staatskapelle Dresden']",0.21,754480,0.174,0,4kitSA29V9ZlJN0QKNplKt,0.903,4,0.351,-12.639,0,"Brahms: Symphony No. 4 in E Minor, Op. 98: I. Allegro non troppo",0,1935,0.0347,80.95,0.118,1935
0.333,['Эрнест Хемингуэй'],0.714,118585,0.178,1,4l9f8JE1UmmIU1ITw6CjVx,0,7,0.27,-15.534,1,Часть 2.3 & Часть 3.1 - Зеленые холмы Африки,0,1935,0.892,130.663,0.552,1935
0.993,"['Samuel Barber', 'Marilyn Horne']",0.235,155867,0.156,0,4lD0D2YENuo6esNxqA6Qu6,0.00601,4,0.0702,-19.433,0,"4 Songs, Op.13: 3. Sure on this Shining Night",0,1935,0.0553,84.884,0.0394,1935
0.779,"['Anton Bruckner', 'Karl Böhm', 'Staatskapelle Dresden']",0.158,1170280,0.119,0,4lP0LpspRC1El9FOGp03iz,0.749,5,0.118,-15.162,0,Bruckner: Symphony No. 5 in B-Flat Major: I. Introduction - Adagio - Allegro,0,1935,0.0347,56.985,0.0884,1935
0.952,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.404,276160,0.167,0,4leEGQMmNu3CXZIQMkwgcW,0.066,0,0.235,-17.837,1,"Haydn: String Quartet No. 57 in C Major, Op. 74 No. 1, Hob. III, 72: I. Allegro moderato",0,1935,0.0402,139.599,0.394,1935
0.965,['Cristian Vasile'],0.597,170606,0.315,0,4lf3WuFwxm7O4EV86mSpm5,5.33E-05,0,0.291,-12.014,1,Bianca,0,1935-01-01,0.061,109.395,0.617,1935
0.99,['Stratos Pagioumtzis'],0.516,195467,0.447,0,4mGGOzPdFXME6mZMs0if8B,0.164,2,0.213,-11.354,1,I Meraklides,0,1935-01-04,0.0323,90.211,0.675,1935
0.982,['Marcelle Bordas'],0.637,169973,0.211,0,4mNmdGAJBVXnyRQoSAHldN,0,10,0.0927,-14.646,1,La Femme À Barbe,0,1935,0.134,115.78,0.644,1935
0.25,['Эрнест Хемингуэй'],0.711,97046,0.121,1,4mnAn0Wiw3TKXzjbrJBlFb,0,11,0.171,-19.258,0,Часть 26.4 & Часть 27.1 - Зеленые холмы Африки,0,1935,0.923,128.659,0.688,1935
0.747,"['Sinclair Lewis', 'Frank Arnold']",0.716,212729,0.195,0,4myvoef5VDjnbwOXXqgnrK,0,1,0.464,-21.61,0,"Das ist bei uns nicht möglich, Kapitel 82",0,1935,0.953,110.987,0.534,1935
0.192,['Эрнест Хемингуэй'],0.745,170124,0.0924,1,4ojBmQOy7aYpm4EjWG6Ucm,0,11,0.187,-20.099,0,Часть 97.3 - Зеленые холмы Африки,0,1935,0.883,109.016,0.741,1935
0.353,['Эрнест Хемингуэй'],0.665,113103,0.113,1,4oy0cGz6rbXJpJKd7kIoRH,0,11,0.147,-17.155,0,Часть 72.4 & Часть 73.1 - Зеленые холмы Африки,0,1935,0.896,81.736,0.746,1935
0.743,"['Sinclair Lewis', 'Frank Arnold']",0.716,268344,0.216,0,4p4jR3HT9LkvKlHSVTcht8,1.8E-05,2,0.393,-21.318,1,"Das ist bei uns nicht möglich, Kapitel 192",0,1935,0.935,126.073,0.513,1935
0.995,"['Kakkia Mendri', 'Lidia Likiardopoulou', '2014 ATHINAIKI DISCOGRAFIKI']",0.501,189453,0.341,0,4pRTgwUEHWSHSpsirCkl1s,0.0117,2,0.418,-11.514,1,An xanagirizes,0,1935-01-01,0.0814,109.956,0.621,1935
0.267,['Эрнест Хемингуэй'],0.71,103500,0.135,1,4pwXzP4nlIC5CCX1OlTnqH,0,7,0.221,-17.587,1,Часть 79.2 - Зеленые холмы Африки,0,1935,0.932,83.975,0.71,1935
0.952,"['Samuel Barber', 'Leontyne Price', 'Thomas Schippers', 'New Philharmonia Orchestra']",0.232,559453,0.188,0,4pz6Hqwt78bMWosL0Kxp5S,0.000669,5,0.0964,-13.759,0,"Antony and Cleopatra, Op. 40: Give Me My Robe",0,1935,0.0387,105.337,0.0379,1935
0.491,['Эрнест Хемингуэй'],0.729,101745,0.136,1,4q6G3SMiRzm5udxGEw6jyx,0,11,0.118,-16.814,0,Часть 8.4 & Часть 9.1 - Зеленые холмы Африки,0,1935,0.936,83.848,0.51,1935
0.21,['Эрнест Хемингуэй'],0.628,113100,0.108,1,4qCMLwR23qjj8v0WEJOdEB,0,6,0.214,-15.938,1,Часть 40.3 - Зеленые холмы Африки,0,1935,0.932,176.004,0.806,1935
0.282,['Эрнест Хемингуэй'],0.686,108000,0.176,1,4qGDVmu2FbayxOXryli4rm,0,11,0.136,-16.794,0,Часть 47.2 - Зеленые холмы Африки,0,1935,0.939,88.323,0.807,1935
0.958,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.569,208600,0.058,0,4qbV52OKldyO4LSMLJdXYG,0.000935,3,0.165,-17.211,1,"Haydn: String Quartet No. 52 in E-Flat Major, Op. 64 No. 6, Hob. III, 64: III. Menuetto (Allegretto)",0,1935,0.0452,138.41,0.655,1935
0.948,"['Samuel Barber', 'Leonard Slatkin', 'St. Louis Symphony']",0.185,294213,0.151,0,4qr6XmYs4rtQT0nvuqqoSQ,0.906,4,0.106,-16.431,0,"Symphony No. 1, Op. 9: IV. Con moto (Passacaglia)",0,1935,0.0389,114.663,0.0398,1935
0.926,"['Francisco Canaro', 'Roberto Maida']",0.575,162507,0.422,0,4qzNrA9TfcT7i2eLqqMe15,1.19E-05,2,0.21,-4.853,1,Parece Mentira - Remasterizado,0,1935-01-10,0.0516,119.899,0.743,1935
0.924,"['Max Reger', 'Karl Böhm', 'Staatskapelle Dresden']",0.215,129480,0.128,0,4r7DjpsSHHPr9P8WC40Ush,0.861,9,0.378,-18.602,1,"Reger: Variations and Fugue on a Theme of Mozart, Op. 132: II. Var. I (L'istesso tempo, quasi un poco piu lento)",0,1935,0.0378,110.383,0.267,1935
0.319,['Эрнест Хемингуэй'],0.688,112200,0.154,1,4r8KXRe05iyNQ1N77KEtKK,0,0,0.349,-15.634,1,Часть 3.2 - Зеленые холмы Африки,0,1935,0.945,88.625,0.536,1935
0.976,['Jean Moscopol'],0.436,218723,0.216,0,4rj5vRZYaweI3wHjUckNt6,3.43E-06,0,0.111,-15.916,1,C-un buchetel de trandafiri,0,1935-01-01,0.0556,99.302,0.338,1935
0.591,"['Sinclair Lewis', 'Frank Arnold']",0.707,308024,0.234,0,4rmkGgD9JTLewZCw9e94PG,0,1,0.42,-17.933,0,"Das ist bei uns nicht möglich, Kapitel 166",0,1935,0.952,129.551,0.396,1935
